500,0.255709134615
1000,0.324719551282
1500,0.398537660256
2000,0.442107371795
2500,0.476862980769
3000,0.476862980769
3500,0.511518429487
4000,0.528846153846
4500,0.542067307692
5000,0.553485576923
5500,0.59625400641
6000,0.577924679487
6500,0.585637019231
7000,0.591947115385
7500,0.609775641026
8000,0.615985576923
8500,0.614483173077
9000,0.632111378205
9500,0.643429487179
10000,0.647836538462
10500,0.662760416667
11000,0.644731570513
11500,0.678986378205
12000,0.67437900641
12500,0.678986378205
13000,0.67578125
13500,0.670072115385
14000,0.673778044872
14500,0.700821314103
15000,0.689603365385
15500,0.686798878205
16000,0.682091346154
16500,0.704126602564
17000,0.715845352564
17500,0.705328525641
18000,0.718249198718
18500,0.730568910256
19000,0.736578525641
19500,0.747996794872
20000,0.750600961538
20500,0.740685096154
21000,0.726061698718
21500,0.745993589744
22000,0.757411858974
22500,0.771133814103
23000,0.766826923077
23500,0.762119391026
24000,0.785757211538
24500,0.773938301282
25000,0.767528044872
25500,0.772536057692
26000,0.781650641026
26500,0.797776442308
27000,0.781149839744
27500,0.783253205128
28000,0.792067307692
28500,0.799278846154
29000,0.798577724359
29500,0.801582532051
30000,0.791366185897
30500,0.788461538462
31000,0.777443910256
31500,0.785556891026
32000,0.790665064103
32500,0.790665064103
33000,0.795372596154
33500,0.783052884615
34000,0.777944711538
34500,0.793269230769
35000,0.806991185897
35500,0.796374198718
36000,0.789162660256
36500,0.793970352564
37000,0.792467948718
37500,0.787860576923
38000,0.783353365385
38500,0.800580929487
39000,0.805288461538
39500,0.805388621795
40000,0.818108974359
40500,0.804487179487
41000,0.80719150641
41500,0.801482371795
42000,0.803185096154
42500,0.818108974359
43000,0.812299679487
43500,0.798978365385
44000,0.806189903846
44500,0.799278846154
45000,0.798377403846
45500,0.811698717949
46000,0.812299679487
46500,0.809395032051
47000,0.814202724359
47500,0.815404647436
48000,0.819811698718
48500,0.818209134615
49000,0.824619391026
49500,0.827724358974
50000,0.829827724359
50500,0.823918269231
51000,0.833233173077
51500,0.813201121795
52000,0.82952724359
52500,0.821314102564
53000,0.823016826923
53500,0.809595352564
54000,0.82281650641
54500,0.823617788462
55000,0.820813301282
55500,0.833834134615
56000,0.829727564103
56500,0.826923076923
57000,0.822916666667
57500,0.830929487179
58000,0.822616185897
58500,0.826121794872
59000,0.83203125
59500,0.836237980769
60000,0.820913461538
60500,0.81891025641
61000,0.821213942308
61500,0.803385416667
62000,0.804887820513
62500,0.798076923077
63000,0.815604967949
63500,0.814403044872
64000,0.815705128205
64500,0.807992788462
65000,0.821213942308
65500,0.814403044872
66000,0.811899038462
66500,0.811798878205
67000,0.81390224359
67500,0.827824519231
68000,0.829126602564
68500,0.830028044872
69000,0.824919871795
69500,0.828325320513
70000,0.842047275641
70500,0.839342948718
71000,0.841446314103
71500,0.838241185897
72000,0.840144230769
72500,0.832532051282
73000,0.839643429487
73500,0.84375
74000,0.839943910256
74500,0.841746794872
75000,0.833934294872
75500,0.829727564103
76000,0.830929487179
76500,0.836237980769
77000,0.848858173077
77500,0.833633814103
78000,0.847355769231
78500,0.844451121795
79000,0.845052083333
79500,0.841045673077
80000,0.827824519231
80500,0.846854967949
81000,0.843149038462
81500,0.831530448718
82000,0.836538461538
82500,0.831430288462
83000,0.824018429487
83500,0.848056891026
84000,0.845452724359
84500,0.851862980769
85000,0.865284455128
85500,0.854867788462
86000,0.828024839744
86500,0.834735576923
87000,0.827924679487
87500,0.829326923077
88000,0.835336538462
