500,0.220252403846
1000,0.301081730769
1500,0.386618589744
2000,0.511117788462
2500,0.617487980769
3000,0.675280448718
3500,0.716346153846
4000,0.755709134615
4500,0.758814102564
5000,0.780548878205
5500,0.789162660256
6000,0.809695512821
6500,0.834835737179
7000,0.845853365385
7500,0.853966346154
8000,0.864783653846
8500,0.870693108974
9000,0.874799679487
9500,0.879106570513
10000,0.869791666667
10500,0.877103365385
11000,0.883012820513
11500,0.891025641026
12000,0.896634615385
12500,0.886318108974
13000,0.889823717949
13500,0.896033653846
14000,0.880408653846
14500,0.887820512821
15000,0.90094150641
15500,0.901642628205
16000,0.898036858974
16500,0.907051282051
17000,0.903345352564
17500,0.898537660256
18000,0.904547275641
18500,0.908854166667
19000,0.911057692308
19500,0.89983974359
20000,0.906450320513
20500,0.906750801282
21000,0.899338942308
21500,0.911858974359
22000,0.906850961538
22500,0.909555288462
23000,0.91155849359
23500,0.901542467949
24000,0.91266025641
24500,0.921774839744
25000,0.923177083333
25500,0.924679487179
26000,0.918970352564
26500,0.897135416667
27000,0.926382211538
27500,0.906049679487
28000,0.906149839744
28500,0.914963942308
29000,0.916866987179
29500,0.92047275641
30000,0.921975160256
30500,0.914563301282
31000,0.91656650641
31500,0.914563301282
32000,0.931189903846
32500,0.929387019231
33000,0.928585737179
33500,0.926382211538
34000,0.934395032051
34500,0.927884615385
35000,0.925380608974
35500,0.926983173077
36000,0.931991185897
36500,0.924879807692
37000,0.912059294872
37500,0.920973557692
38000,0.9296875
38500,0.927784455128
39000,0.93108974359
39500,0.927584134615
40000,0.931991185897
40500,0.925380608974
41000,0.930588942308
41500,0.931189903846
42000,0.914963942308
42500,0.927884615385
43000,0.922075320513
43500,0.932892628205
44000,0.92327724359
44500,0.931790865385
45000,0.935496794872
45500,0.927684294872
46000,0.933894230769
46500,0.923076923077
47000,0.930188301282
47500,0.929587339744
48000,0.924779647436
48500,0.931991185897
49000,0.931590544872
49500,0.935396634615
50000,0.934094551282
50500,0.927684294872
51000,0.936598557692
51500,0.937199519231
52000,0.929987980769
52500,0.92437900641
53000,0.938802083333
53500,0.931590544872
54000,0.938401442308
54500,0.935596955128
55000,0.937299679487
55500,0.906650641026
56000,0.9296875
56500,0.932792467949
57000,0.936899038462
57500,0.938201121795
58000,0.933794070513
58500,0.939302884615
59000,0.928886217949
59500,0.938201121795
60000,0.939503205128
60500,0.940404647436
61000,0.939503205128
61500,0.941606570513
62000,0.942608173077
62500,0.941506410256
63000,0.939102564103
63500,0.937900641026
64000,0.930689102564
64500,0.932692307692
65000,0.941907051282
65500,0.918970352564
66000,0.928585737179
66500,0.928986378205
67000,0.936899038462
67500,0.942107371795
68000,0.943609775641
68500,0.939703525641
69000,0.93499599359
69500,0.93359375
70000,0.934194711538
70500,0.943709935897
71000,0.934495192308
71500,0.942007211538
72000,0.941706730769
72500,0.926782852564
73000,0.93359375
73500,0.938301282051
74000,0.935096153846
74500,0.94000400641
75000,0.940705128205
75500,0.945012019231
76000,0.939102564103
76500,0.944010416667
77000,0.926482371795
77500,0.926883012821
78000,0.933693910256
78500,0.932391826923
79000,0.940604967949
79500,0.935697115385
80000,0.942708333333
80500,0.936999198718
81000,0.945212339744
81500,0.935496794872
82000,0.94000400641
82500,0.944310897436
83000,0.939102564103
83500,0.928385416667
84000,0.937800480769
84500,0.945813301282
85000,0.948016826923
85500,0.943709935897
86000,0.9375
86500,0.941907051282
87000,0.945713141026
87500,0.934395032051
88000,0.941306089744
88500,0.944110576923
89000,0.937700320513
89500,0.94280849359
90000,0.919170673077
90500,0.944811698718
91000,0.945412660256
91500,0.935697115385
92000,0.922576121795
92500,0.926782852564
93000,0.933293269231
93500,0.934895833333
94000,0.948016826923
94500,0.937600160256
95000,0.937099358974
95500,0.94140625
96000,0.944511217949
96500,0.94391025641
97000,0.937199519231
97500,0.948717948718
98000,0.944711538462
98500,0.929587339744
99000,0.918770032051
99500,0.934395032051
100000,0.943209134615
100500,0.948617788462
101000,0.934495192308
101500,0.943509615385
102000,0.941105769231
102500,0.951121794872
103000,0.945512820513
103500,0.947415865385
104000,0.948317307692
104500,0.953325320513
105000,0.937199519231
105500,0.934294871795
106000,0.929587339744
106500,0.934094551282
107000,0.939603365385
107500,0.935797275641
108000,0.946113782051
108500,0.944210737179
109000,0.942608173077
109500,0.940805288462
110000,0.954326923077
110500,0.947015224359
111000,0.950921474359
111500,0.948918269231
112000,0.944911858974
112500,0.947415865385
113000,0.949619391026
113500,0.950120192308
114000,0.948517628205
114500,0.948417467949
115000,0.951221955128
115500,0.952423878205
116000,0.950220352564
116500,0.950320512821
117000,0.947716346154
117500,0.950420673077
118000,0.950320512821
118500,0.951522435897
119000,0.947415865385
119500,0.944511217949
120000,0.948918269231
120500,0.948717948718
121000,0.937099358974
121500,0.937099358974
122000,0.952724358974
122500,0.945512820513
123000,0.947115384615
123500,0.948116987179
124000,0.954827724359
124500,0.952624198718
125000,0.946113782051
125500,0.953525641026
126000,0.950921474359
126500,0.946814903846
127000,0.952323717949
127500,0.948317307692
128000,0.941706730769
128500,0.949919871795
129000,0.949118589744
129500,0.945212339744
130000,0.945813301282
130500,0.946414262821
131000,0.950120192308
131500,0.952924679487
132000,0.950220352564
132500,0.953225160256
133000,0.951622596154
133500,0.946113782051
134000,0.950020032051
134500,0.943209134615
135000,0.940504807692
135500,0.946614583333
136000,0.941306089744
136500,0.950921474359
137000,0.945612980769
137500,0.953024839744
138000,0.951322115385
138500,0.947716346154
139000,0.947516025641
139500,0.941205929487
140000,0.936899038462
140500,0.953325320513
141000,0.953024839744
141500,0.942207532051
142000,0.944210737179
142500,0.949919871795
143000,0.947015224359
143500,0.950020032051
144000,0.949719551282
144500,0.950220352564
145000,0.946915064103
145500,0.949719551282
146000,0.945913461538
146500,0.936398237179
147000,0.947415865385
147500,0.948217147436
148000,0.955228365385
148500,0.952724358974
149000,0.951221955128
149500,0.94781650641
150000,0.949519230769
150500,0.953725961538
151000,0.947516025641
151500,0.95172275641
152000,0.949018429487
152500,0.946814903846
153000,0.951622596154
153500,0.956129807692
154000,0.953926282051
154500,0.956630608974
155000,0.957832532051
155500,0.957431891026
156000,0.952223557692
156500,0.94781650641
157000,0.960236378205
157500,0.951322115385
158000,0.952824519231
158500,0.947716346154
159000,0.946013621795
159500,0.955328525641
160000,0.952123397436
160500,0.948417467949
161000,0.952223557692
161500,0.95562900641
162000,0.953325320513
162500,0.956129807692
163000,0.950821314103
163500,0.951522435897
164000,0.956129807692
164500,0.955328525641
165000,0.952724358974
165500,0.951121794872
166000,0.950821314103
166500,0.95452724359
167000,0.952524038462
167500,0.955228365385
168000,0.951322115385
168500,0.954326923077
169000,0.947616185897
169500,0.955028044872
170000,0.954226762821
170500,0.952023237179
171000,0.950120192308
171500,0.957431891026
172000,0.952624198718
172500,0.954727564103
173000,0.94921875
173500,0.953024839744
174000,0.960036057692
174500,0.953625801282
175000,0.955028044872
175500,0.948517628205
176000,0.956730769231
176500,0.949118589744
177000,0.951422275641
177500,0.95703125
178000,0.956730769231
178500,0.95703125
179000,0.954627403846
179500,0.942508012821
180000,0.949018429487
180500,0.95062099359
181000,0.941105769231
181500,0.943008814103
182000,0.94391025641
182500,0.956229967949
183000,0.954827724359
183500,0.952423878205
184000,0.955829326923
184500,0.950821314103
185000,0.950020032051
185500,0.958333333333
186000,0.955328525641
186500,0.954226762821
187000,0.956229967949
187500,0.955228365385
188000,0.95703125
188500,0.952924679487
189000,0.954126602564
189500,0.953926282051
190000,0.954627403846
190500,0.953325320513
191000,0.95562900641
191500,0.954927884615
192000,0.950020032051
192500,0.947315705128
193000,0.958032852564
193500,0.948717948718
194000,0.955328525641
194500,0.952223557692
195000,0.954226762821
195500,0.956530448718
196000,0.951322115385
196500,0.955929487179
197000,0.959635416667
197500,0.955528846154
198000,0.95562900641
198500,0.956229967949
199000,0.956830929487
199500,0.959435096154
200000,0.958633814103
200500,0.959635416667
201000,0.954927884615
201500,0.953325320513
202000,0.955028044872
202500,0.957431891026
203000,0.954827724359
203500,0.956029647436
204000,0.955228365385
204500,0.954126602564
205000,0.955729166667
